Date,Venue,Group,Participants,Volunteers,"CO2 (kg)","Weight (kg)",Fixed,Repairable,Dead,"Hours Volunteered"
11/06/2016,"P.za Madama Cristina, Turin",,0,1,0,0,0,0,0,12
08/06/2016,"Barcelona, Design week",,0,1,40.9,5.2,2,3,2,12
06/06/2016,"Stratford Library, The Grove, Stratford, London, E15 1EL",,14,6,490.38,10.41,7,4,3,27
05/06/2016,"Festival Ministerios de Ambiente y Desarrollo Sustentable de Nación - Bernal",,23,6,12.19,3.84,3,0,1,27
04/06/2016,Southampton,,6,4,142.43,5.1,2,1,2,21
29/05/2016,"P.za Carlo Alberto, Turin",,5,4,385.46,14.21,4,1,0,21
28/05/2016,"Barcelona, Festa Verde",,0,1,27.84,3.1,3,3,1,12
25/05/2016,"Hornchurch Library, Havering",,14,5,315.83,26.21,10,3,6,24
25/05/2016,"33 Central Park West, New York, NY 10025",,70,5,9038.75,158.2,70,0,0,24
22/05/2016,"Novello, CN, Italia",,9,5,181.94,13.03,5,3,1,24
22/05/2016,"MRF,Turin",,0,5,0,0,0,0,0,24
21/05/2016,"The Ideas Hub, Market Road,  Chelmsford",,5,5,137.62,22.4,7,1,0,24
18/05/2016,"Basil Jellicoe Hall",,35,6,651.08,14.75,11,11,2,27
14/05/2016,"Shacklewell School",,21,9,450.17,13.85,11,14,6,36
14/05/2016,"Vinovo, CN, Italia",,6,5,149.46,6.84,4,2,1,24
14/05/2016,"Milan, via Cuccagna 2/4",,8,4,17.91,0.14,1,0,0,21
14/05/2016,"Leicester Hackspace",,2,3,71.85,10.05,2,3,0,18
07/05/2016,"Val di Pesa Via Roma, 37, 50026 San Casciano in Val di Pesa (FI)",,12,8,57,6.91,7,0,5,33
07/05/2016,Southampton,,4,2,95.75,26.46,3,1,1,15
30/04/2016,"Alba, CN, Italia",,7,5,689.65,25.32,5,1,1,24
30/04/2016,"Universidad Libre del Ambiente - Córdoba",,20,5,81.5,19.09,9,1,3,24
21/04/2016,"3901 Fieldston Road, Bronx, NY 10471",,12,11,286.01,3.82,13,0,0,42
20/04/2016,"South London Makerspace",,29,7,159.23,7.26,7,5,1,30
17/04/2016,"Milano, viale Bligny 42",,11,6,480.56,27.69,7,0,1,27
16/04/2016,"Via Palazzuolo, 8, 50123 Firenze",,8,10,307.47,38.55,7,0,2,39
15/04/2016,"Victoria and Albert Museum, Cromwell Road, London, SW7 2RL",,12,3,33.85,1.47,3,4,3,18
13/04/2016,"Kentish Town Community Centre",,25,7,9.44,1.19,1,12,3,30
09/04/2016,"Dalston CLR James Library",,30,9,190.57,10.57,14,15,8,36
09/04/2016,"Leicester Hackspace",,10,8,451.92,33.11,7,10,0,33
09/04/2016,"CheLA - Parque Patricios",,34,11,79.16,19.59,16,0,1,42
02/04/2016,Southampton,,6,3,2.31,0.7,1,2,2,18
29/03/2016,"Primrose Hill Community Centre",,35,10,551.79,29.2,11,7,3,39
21/03/2016,Dwaynamics,,34,5,208.17,3.9,8,6,2,24
20/03/2016,"Espace Populaire - Aosta via Mochet, 7",,11,6,698.98,81.2,7,2,3,27
16/03/2016,TripAdvisor,,12,5,260.65,4.71,8,3,0,24
12/03/2016,"Arcola Theatre, 24 Ashwin St., London E8 3DL",,20,10,162.6,3.51,4,21,0,39
10/03/2016,"Ethical Culture Fieldston School",,7,11,161.34,1.35,7,0,0,42
05/03/2016,"Leicester Hackspace",,10,10,148,23.95,5,4,1,39
05/03/2016," Piazza Etrusca, 5, 50061 Compiobbi (FI) ",,22,9,1055.6,86.85,22,0,3,36
05/03/2016,Southampton,,4,3,2.31,0.7,1,0,2,18
04/03/2016,"London's City Hall",,45,4,916.75,13.93,15,9,4,21
29/02/2016,"3901 Fieldston Road, Bronx, NY 10471",,4,8,215.13,3.18,4,0,0,33
25/02/2016,"Barcelona, Hangar",,0,1,176.26,25.84,8,3,2,12
23/02/2016,"Barcelona, Mobile Social Congress 2016",,0,1,560.22,12.02,7,5,2,12
20/02/2016,Tooting,,35,8,138.66,17.93,11,10,5,33
14/02/2016,"Centro Cultural Matienzo - Villa Crespo",,62,6,169.6,35.19,16,0,5,27
10/02/2016,"Kentish Town Community Centre",,32,9,414.03,27.65,10,3,4,36
08/02/2016,"Fab Lab Bariloche ",,0,1,9.03,0.72,2,0,1,12
06/02/2016,"Chiesa Valdese di Milano, via Sforza 12/a Milano",,15,11,1001,76.69,17,0,1,42
06/02/2016,Southampton,,11,4,21.72,4.21,4,1,3,21
31/01/2016,"3901 Fieldston Road, Bronx, NY 10471",,9,11,143.28,1.12,8,0,1,42
25/01/2016,"Abbey Community Centre",,25,6,456.34,24.17,9,5,4,27
23/01/2016,"Redmond Centre",,28,12,371.81,37.29,17,13,5,45
23/01/2016,"Leicester Hackspace",,4,8,7.9,2.7,1,3,0,33
18/01/2016,"Queen's College, Cambridge University",,15,3,559.96,35,2,1,0,18
16/01/2016,"Via S. Romano, 1, 50135 Firenze",,18,7,528.95,35.28,10,0,7,30
11/01/2016,"Brixton Pound Store",,33,8,447.87,17.78,9,8,1,33
24/12/2015,"3901 Fieldston Road, Bronx, NY 10471",,10,11,322.59,4.02,10,0,0,42
20/12/2015,"Bra, CN, Italia",,9,5,165.67,5.7,7,2,0,24
19/12/2015,"Barcelona, Design market",,0,1,32.45,4.72,5,6,0,12
19/12/2015,"Piu' Spazio Quattro, Turin",,0,1,0,0,0,0,0,12
15/12/2015,"Kentish Town Community Centre",,35,12,517.87,11.83,7,10,3,45
12/12/2015,"Leicester Hackspace",,5,6,131.34,12.43,4,3,0,27
05/12/2015,"Via Vittorio Emanuele II, 135, 50134 Firenze",,20,8,222.84,12.57,9,1,6,33
05/12/2015,Southampton,,5,4,302.6,19.35,4,0,0,21
01/12/2015,"Imperial College London",,40,3,976.19,17.3,14,8,0,18
29/11/2015,"Artizan Street Library",,0,1,0,0,0,0,0,12
28/11/2015,"Holy Trinity Church, Tulse Hill",,32,5,907.9,45.16,14,7,6,24
28/11/2015,"Via dell’Agnolo, 1/D, 50122 Firenze",,11,7,222.04,12.11,7,0,3,30
28/11/2015,"Piu' Spazio Quattro, Turin",,0,1,0,0,0,0,0,12
22/11/2015,"Via CImaros, Turin",,0,1,0,0,0,0,0,12
21/11/2015,"St Mark's Dalston",,46,12,760,65.66,27,18,10,45
14/11/2015,"Via Panciatichi, 10-14, 50141 Firenze",,2,5,17.91,0.14,1,1,0,24
07/11/2015,Southampton,,5,2,13.21,4.09,3,0,1,15
31/10/2015,"Alba, CN, Italia",,7,4,87.59,6.05,4,3,1,21
31/10/2015,"Piazzale Corvetto Milano",,15,8,501.64,39.27,9,2,3,33
31/10/2015,"Friends Meeting House, Leicester",,73,13,215.21,31.81,9,21,3,48
20/10/2015,Remakery,,24,8,816.69,29.25,11,3,0,33
17/10/2015,"Lingotto Fiere, Torino",,0,1,0,0,0,0,0,12
11/10/2015,"Via Santa Reparata, 12, 50129 Firenze",,18,8,246.65,42.7,12,0,0,33
10/10/2015,"Gayton Library",,17,5,81.15,4.38,5,8,1,24
07/10/2015,"Harold Hill Salvation Army",,0,1,0,0,0,0,0,12
05/10/2015,"Kentish Town Community Centre",,24,6,129.13,2.26,1,0,0,27
03/10/2015,"Barcelona, Aula Ambiental Sagrada Familia",,0,1,549.63,30.18,13,5,8,12
03/10/2015,Southampton,,7,2,74.7,15.82,4,0,2,15
27/09/2015,"Alba, CN, Italia",,9,5,314.16,5.29,4,3,1,24
27/09/2015,"Ponte Amedeo IX Il Beato, Parco Dora, Torino",,7,4,174.33,11.28,6,1,0,21
26/09/2015,Tooting,,20,3,474.26,9.79,5,6,1,18
26/09/2015,"Grazebrook School",,15,7,724.95,18.96,8,13,2,30
26/09/2015,"leicester hackspace",,4,5,88.85,11.55,3,2,0,24
19/09/2015,"Pavillions Shopping Centre",,14,8,189.39,17.03,6,3,2,33
08/09/2015,"The Old Laundry, Kings Cross",,23,8,495.79,10.29,8,3,4,33
05/09/2015,"Via Enrico Forlanini 1 Firenze",,20,9,89.96,18.79,7,1,2,36
05/09/2015,Southampton,,10,3,7.9,2.7,1,4,3,18
23/08/2015,Remakery,,28,7,799.08,21.78,13,3,2,30
22/08/2015,"Leicester Hackspace",,10,4,65.9,7.2,4,2,0,21
11/08/2015,"Kentish Town Community Centre",,30,8,780.34,26.9,11,5,3,33
01/08/2015,Southampton,,7,2,15.61,3.54,2,1,2,15
25/07/2015,"Gayton Library",,10,5,52.94,2.9,3,6,1,24
23/07/2015,"Salvation Army, Romford, London",,26,6,243.63,11.54,7,5,7,27
18/07/2015,"leicester hackspace",,5,7,172.84,16.96,5,0,0,30
12/07/2015,"C.so Svizzera, Turin",,0,1,0,0,0,0,0,12
11/07/2015,"Tooting ",,26,6,487.85,45.93,12,6,0,27
11/07/2015,"London Fields",,33,15,508.94,22.65,13,18,4,54
04/07/2015,Southampton,,4,3,0,0,1,1,2,18
02/07/2015,Southampton,,6,5,4.62,1.41,2,0,3,24
29/06/2015,"Grafton Pub Camden ",,29,16,534.4,14.05,7,3,3,57
16/06/2015,"The Machines Room",,3,4,12.5,1,1,2,0,21
14/06/2015,"Colorno, PR, Italia",,3,4,54.75,10.9,1,2,0,21
06/06/2015,"Istituto Comprensivo Barsanti, via Lunga 94, Firenze",,10,6,49.9,4.86,5,0,1,27
06/06/2015,Southampton,,11,3,23,8.82,2,0,4,18
31/05/2015,"Via Mont Pascal 35, Candiolo",,0,1,0,0,0,0,0,12
28/05/2015,"Hornchurch Library, London",,28,5,293.91,38.03,11,5,3,24
23/05/2015,"Cuneo, CN, Italia",,7,5,2.03,0.26,1,2,0,24
16/05/2015,"leicester hackspace",,3,4,77.27,16.32,4,2,0,21
09/05/2015,"The Petchey Academy",,13,8,153.53,10.84,4,11,2,33
09/05/2015,"Via dell'Agnolo 1/D, Firenze",,30,10,482.46,48.38,12,0,10,39
08/05/2015,"Selfridges London",,0,1,0,0,0,0,0,12
05/05/2015,Athlone,,34,6,693.95,12.58,8,6,4,27
01/05/2015,"Selfridges London",,25,4,96.84,4.56,8,5,2,21
26/04/2015,"Espace Populaire - Aosta via Mochet, 7",,12,7,792.37,67.9,9,2,1,30
26/04/2015,Turin,,0,1,0,0,0,0,0,12
25/04/2015,Tooting,,35,5,379.8,15.3,8,6,7,24
15/04/2015,"Havering Town Hall",,16,5,266.15,7.22,3,0,2,24
12/04/2015,"Corneliano d'Alba, CN, Italia",,8,5,2.26,0.88,1,2,1,24
12/04/2015,Milano,,10,4,286.37,5.41,3,0,1,21
07/04/2015,"Kentish Town Community Centre",,30,6,435.28,34.61,9,5,5,27
28/03/2015,"Biblioteca di Scandicci, via Roma 38, Scandicci",,25,7,217.1,31.79,13,0,7,30
21/03/2015,"Holy Trinity",,22,7,198.4,14.43,4,2,6,30
21/03/2015,"Kingsmead Community Center",,24,10,1068.11,72.48,9,14,6,39
04/03/2015,"Cinema Palestrina, Milano",,5,5,20.5,7.78,1,1,1,24
03/03/2015,Roma,,4,2,71.09,2.14,1,1,0,15
01/03/2015,"Cinema Colonna, Lungarno Ferrucci 23 Firenze",,20,8,46.18,5.26,7,0,8,33
28/02/2015,"Spazio Yatta! Viale Pasubio 14, Milano",,5,5,147.05,5.72,4,0,3,24
17/02/2015,Holloway,,19,6,75.24,13.06,5,1,5,27
14/02/2015,Tooting,,29,9,446.54,24.09,9,3,1,36
07/02/2015,"Tunisie Vélorution Office",,14,5,703.95,44,8,0,0,24
01/02/2015,"Espace Populaire - Aosta va Mochet, 7",,23,9,814.75,84.12,14,8,2,36
24/01/2015,"The Redmond Centre, Manor House",,27,12,601.53,42.89,13,16,1,45
24/01/2015,"Circolo ARCI Isolotto, Via Cesare Maccari, 104, 50142 Firenze FI",,25,9,260.49,11.04,7,1,14,36
17/01/2015,"Maison de L'Image. Tunis",,18,5,330.76,13.64,7,1,0,24
14/01/2015,"Steeles Pub",,34,13,235.31,23.65,8,5,4,48
13/12/2014," Librarie La Passion du Libr' ere Tunis",,20,5,413.13,24.55,10,1,0,24
06/12/2014,Tooting,,25,12,514.57,19.64,9,3,1,45
06/12/2014,Southampton,,6,4,43.4,6.24,3,0,2,21
29/11/2014,"Via dell’Agnolo, 1/D, 50122 Firenze",,20,6,66.15,10.59,9,0,11,27
29/11/2014,"Via Martiri della Liberta', Turin",,0,1,0,0,0,0,0,12
27/11/2014,"Dragon Hall",,20,14,339.44,15.98,6,2,1,51
22/11/2014,"Arcola Theatre",,25,12,626.89,22.62,12,15,4,45
16/11/2014,"via cherubini, turin",,0,1,0,0,0,0,0,12
01/11/2014,Southampton,,7,3,15.8,5.4,2,0,1,18
18/10/2014,"Holy Trinity",,20,5,245.92,7.29,7,5,4,24
14/10/2014,Euston,,25,7,615.97,12.91,10,8,6,30
07/10/2014,"Pixel Trade Office",,6,2,154.17,6.99,4,0,0,15
05/10/2014,"Piazza Mario Rapisardi, 6, 50019 Sesto Fiorentino (FI)",,13,7,207.14,18.32,8,1,4,30
05/10/2014,"c.so Umbria, turin",,0,1,0,0,0,0,0,12
04/10/2014,Southampton,,5,4,170.03,7.46,3,0,2,21
27/09/2014,"Kentish Town Community Centre",,25,9,1266.74,47.82,16,1,2,36
27/09/2014,"Alba, CN, Italia",,0,1,0,0,0,0,0,12
27/09/2014,"Chiesa Valdese di Milano, via Sforza 12/a Milano",,10,14,573.56,48.79,9,1,1,51
20/09/2014,"Morningside Community Centre",,24,12,316.39,15.46,9,13,6,45
13/09/2014,"ATAC Office (Association Tunisienne d'Action pour le Cinéma)",,8,3,249.87,25.38,6,0,0,18
09/09/2014,Tooting,,35,13,344.04,37.15,16,12,9,48
07/09/2014,"Cuneo, CN, Italia",,0,1,0,0,0,0,0,12
07/09/2014,"p.za della vittoria, turin",,0,1,0,0,0,0,0,12
26/08/2014,"Abbey Community Centre",,30,15,770.73,34.57,13,2,8,54
23/08/2014,"Murazzi, Turin",,0,1,0,0,0,0,0,12
09/08/2014,"Al Bawsala Office (NGO)  ",,5,2,193.31,14.35,3,2,0,15
29/07/2014,"Bra, CN, Italia",,0,1,0,0,0,0,0,12
19/07/2014,"Barolo, CN, Italia",,19,6,234,46.14,6,4,0,27
13/07/2014,"Via Giachino 30, Turin",,6,6,111.66,14.92,5,0,1,27
10/07/2014,"Dartmouth Arms",,30,9,869.93,34.04,12,4,7,36
09/07/2014,"Matera, PZ, italia",,7,2,0,0,0,1,1,15
08/07/2014,"Matera, PZ, italia",,5,2,124.97,2.65,2,0,0,15
07/07/2014,"Cuneo, CN, Italia",,0,1,0,0,0,0,0,12
28/06/2014,"London Fields",,32,19,240.84,51.64,14,19,4,66
25/06/2014,"LDN makerspace",,25,11,436.18,18.12,7,5,3,42
12/06/2014,"Steeles Pub",,40,14,615.23,10.55,9,6,5,51
07/06/2014,"Cogite Coworking Space",,6,3,250.43,24.45,6,0,0,18
25/05/2014,"LDN makerspace",,25,0,423.69,24.06,8,4,7,21
24/05/2014,"Savigliano, CN, Italia",,0,1,0,0,0,0,0,12
18/05/2014,"via Oddino Morgari 14, Torino",,10,4,297.67,23.03,5,5,1,21
10/05/2014,"El Teatro. Tunis",,18,5,561.3,20.4,8,1,1,24
10/05/2014,"Via dell’Agnolo, 1/D, 50122 Firenze",,8,8,66.91,3.64,3,0,5,33
06/05/2014,"Athlone Community Hall",,30,10,543.53,29.97,10,9,5,39
30/04/2014,"Southwyck House",,25,8,642.47,24.34,8,11,5,33
12/04/2014,"Abney Park",,20,7,621.23,12.57,15,14,5,30
12/04/2014,"Centre Culturel Rihet Lebled. Monfleury. Tunis",,13,5,442.4,35.43,9,0,0,24
04/04/2014,Southampton,,7,4,199.2,9.15,1,3,1,21
29/03/2014,"Kentish Town Community Centre",,25,0,407.79,18.42,7,5,8,21
29/03/2014,"Via Marsuppini, 9, 50125 Firenze",,20,7,621.32,32.43,11,0,5,30
08/03/2014,"Effra Social",,40,0,502.85,19.41,9,7,15,21
08/03/2014,"Café Culturel Whatever Saloon",,10,4,335.17,17.09,5,1,2,21
23/02/2014,"via Errico Giachino 30, Torino",,22,6,243.58,30.73,8,3,6,27
19/02/2014,"Kentish Town Community Centre",,40,0,1018.9,34.68,17,8,17,21
08/02/2014,"Café Liber'thé. Tunis",,9,5,287.19,6.9,6,1,2,24
08/02/2014,"Alba, CN, Italia",,0,1,0,0,0,0,0,12
01/02/2014,"The Redmond Centre, Manor House",,23,8,429.21,12.97,12,19,1,33
29/01/2014,"Southwyck House",,30,0,508.4,20.57,13,0,6,21
25/01/2014,Castlehaven,,30,0,334.18,14.29,11,2,14,21
18/01/2014,"Centre des Arts Vivants de Radès",,10,4,297.45,16.62,6,1,0,21
15/12/2013,"Steeles Pub",,30,0,491.16,19.46,10,3,5,21
14/12/2013,"Ciné Mad'Art. Carthage Dermech",,12,4,121.66,16.49,6,1,0,21
07/12/2013,"Southwyck House",,25,0,632.6,29.45,8,5,4,21
24/11/2013,"Stecca degli artigiano Via G. De Castillia, 26, 20124 Milano MI",,25,9,705.62,35.49,7,1,1,36
16/11/2013,"Passing Clouds",,23,8,561.37,24.06,10,23,0,33
16/11/2013,"Bra, CN, Italia",,0,1,0,0,0,0,0,12
12/11/2013,"Heath St Church",,25,0,717.48,52.48,8,4,4,21
10/11/2013,"St Matthews",,25,0,472.39,44.53,8,2,4,21
19/10/2013,"Firebox Cafe",,30,0,597.52,23.09,9,7,13,21
26/09/2013,"Heath St Church",,25,0,189.23,16.4,6,2,9,21
14/09/2013,"Arcola Theatre",,25,0,770.7,44.86,10,6,8,21
18/08/2013,Hackerspace,,35,0,423.24,32.03,7,6,18,21
10/08/2013,"Makerfaire Manchester",,10,3,142.16,6.45,7,2,3,18
31/07/2013,"Belsize Library",,45,0,195.34,14.61,5,18,13,21
06/07/2013,,,20,0,284.36,21.19,4,2,6,21
19/06/2013,#Futuremaker,,15,4,116,21.95,3,2,4,21
08/06/2013,"Goldsmiths University",,7,3,143.99,9,1,0,0,18
08/06/2013,"Goodlife Centre",,73,3,0,0,1,0,0,18
04/06/2013,"Camden Town Shed",,7,3,143.99,9,1,0,0,18
19/05/2013,"Herne Hill Market",,10,3,191.99,12,1,0,0,18
01/05/2013,"3space Blackfriars",,10,3,191.99,12,1,0,0,18
27/04/2013,"Mini Makerfaire London",,16,3,319.98,20,1,0,0,18
25/04/2013,"London College of Communication",,16,3,319.98,20,1,0,0,18
06/04/2013,"Dartmouth Park ",,16,3,319.98,20,1,0,0,18
16/03/2013,Sutton,,7,3,143.99,9,1,0,0,18
07/03/2013,"Central Saint Martins",,16,3,319.98,20,1,0,0,18
05/03/2013,"Primrose Hill Community Centre",,16,3,319.98,20,1,0,0,18
10/02/2013,"Goodlife Centre",,16,3,319.98,20,1,0,0,18
02/02/2013,Brightsparks,,7,3,143.99,9,1,0,0,18
26/01/2013,"Good for Nothing",,10,3,191.99,12,1,0,0,18
23/01/2013,"Transition Town Brixton",,7,3,143.99,9,1,0,0,18
16/12/2012,"Sunshine Int'l Arts Cafe",,16,3,319.98,20,1,0,0,18
15/12/2012,"Belsize Library",,10,3,191.99,12,1,0,0,18
08/12/2012,"Willesden Green Library",,10,3,191.99,12,1,0,0,18
03/11/2012,,,16,3,319.98,20,1,0,0,18
20/10/2012,"Swiss Cottage Library",,16,3,319.98,20,1,0,0,18
18/10/2012,"Transition Town Brixton",,16,3,319.98,20,1,0,0,18
10/10/2012,"Willesden Green Library",,7,3,143.99,9,1,0,0,18
30/09/2012,"Goodlife Centre",,10,3,191.99,12,1,0,0,18
14/08/2012,"Belsize Library",,16,3,319.98,20,1,0,0,18
11/07/2012,"Belsize Library",,16,3,319.98,20,1,0,0,18
21/06/2012,"Hoxton Square, London",,7,3,143.99,9,1,0,0,18
30/11/-0001,,,0,1,0,0,0,0,0,12
30/11/-0001,,,0,1,0,0,0,0,0,12
30/11/-0001,,,0,1,0,0,0,0,0,12
30/11/-0001,,,0,1,0,0,0,0,0,12
30/11/-0001,,,0,1,0,0,0,0,0,12
30/11/-0001,"LDC Kassei",,0,1,0,0,0,0,0,12
